-0.318273023	-2.54201E-05
-0.319274202	-2.55186E-05
-0.320278381	-2.56745E-05
-0.321270044	-2.59251E-05
-0.322271779	-2.5953E-05
-0.323265528	-2.60819E-05
-0.324262872	-2.63808E-05
-0.325270012	-2.64668E-05
-0.326274013	-2.64579E-05
-0.327278232	-2.64697E-05
-0.32828551	-2.64511E-05
-0.329282736	-2.66295E-05
-0.330276961	-2.67605E-05
-0.331282889	-2.68843E-05
-0.332268233	-2.70288E-05
-0.333263313	-2.71877E-05
-0.334272161	-2.73491E-05
-0.335269426	-2.75053E-05
-0.336256539	-2.75094E-05
-0.337284401	-2.75583E-05
-0.338269805	-2.78791E-05
-0.339262481	-2.79205E-05
-0.340263362	-2.7952E-05
-0.341262971	-2.80494E-05
-0.34227178	-2.83062E-05
-0.343252833	-2.84567E-05
-0.344262794	-2.8549E-05
-0.345262085	-2.85735E-05
-0.346268271	-2.87204E-05
-0.347260073	-2.8825E-05
-0.348275994	-2.89811E-05
-0.349255557	-2.91304E-05
-0.350260491	-2.91413E-05
-0.351262684	-2.95125E-05
-0.352264062	-2.96177E-05
-0.353270407	-2.95663E-05
-0.35426948	-2.95487E-05
-0.355264877	-2.96586E-05
-0.356274679	-2.99219E-05
-0.357260341	-3.01346E-05
-0.358259911	-3.03688E-05
-0.359259501	-3.03709E-05
-0.360256071	-3.02964E-05
-0.361274535	-3.0351E-05
-0.362281715	-3.03719E-05
-0.363259152	-3.05361E-05
-0.364261424	-3.09399E-05
-0.365269716	-3.08993E-05
-0.366274054	-3.08656E-05
-0.36727265	-3.10105E-05
-0.368291373	-3.12576E-05
-0.369273995	-3.13529E-05
-0.37027142	-3.12526E-05
-0.371263777	-3.12225E-05
-0.372264539	-3.15447E-05
-0.373258447	-3.16447E-05
-0.374267255	-3.16727E-05
-0.375248407	-3.17691E-05
-0.376251315	-3.1765E-05
-0.377257521	-3.18692E-05
-0.378248508	-3.20624E-05
-0.37924919	-3.24497E-05
-0.380252178	-3.25019E-05
-0.381251807	-3.25571E-05
-0.382240509	-3.26221E-05
-0.383257007	-3.27088E-05
-0.384237165	-3.28143E-05
-0.385234748	-3.28078E-05
-0.386243577	-3.28023E-05
-0.387256955	-3.31186E-05
-0.388249313	-3.33825E-05
-0.38925379	-3.33273E-05
-0.390261029	-3.36009E-05
-0.391257619	-3.37326E-05
-0.3922645	-3.39274E-05
-0.393257911	-3.42239E-05
-0.394252971	-3.43419E-05
-0.395258541	-3.40801E-05
-0.396268482	-3.39992E-05
-0.39727441	-3.43509E-05
-0.398260787	-3.44296E-05
-0.399267927	-3.4457E-05
-0.400266046	-3.46632E-05
-0.401264345	-3.50713E-05
-0.402261232	-3.47549E-05
-0.403249954	-3.49057E-05
-0.404267485	-3.48808E-05
-0.405265604	-3.49188E-05
-0.406272446	-3.51902E-05
-0.407276665	-3.52472E-05
-0.408265327	-3.52661E-05
-0.409271811	-3.5106E-05
-0.410275017	-3.54973E-05
-0.411258593	-3.5846E-05
-0.412267938	-3.59405E-05
-0.413257832	-3.58902E-05
-0.414266462	-3.59245E-05
-0.415250495	-3.62173E-05
-0.416263416	-3.65072E-05
-0.417257364	-3.65465E-05
-0.418257073	-3.64534E-05
-0.419257517	-3.69085E-05
-0.420248742	-3.69271E-05
-0.421244656	-3.6911E-05
-0.422244325	-3.71407E-05
-0.423240418	-3.72391E-05
-0.424243803	-3.75021E-05
-0.425249552	-3.77422E-05
-0.426248724	-3.7749E-05
-0.427255169	-3.78466E-05
-0.428253328	-3.8077E-05
-0.429244056	-3.81269E-05
-0.430255885	-3.82557E-05
-0.431249753	-3.85928E-05
-0.432242627	-3.841E-05
-0.433229422	-3.85938E-05
-0.43425486	-3.85967E-05
-0.435237939	-3.89775E-05
-0.436245854	-3.89895E-05
-0.437236582	-3.89792E-05
-0.43824702	-3.90116E-05
-0.439250186	-3.90001E-05
-0.440240517	-3.90212E-05
-0.441232001	-3.91297E-05
-0.442225928	-3.92819E-05
-0.443238989	-3.95665E-05
-0.444236333	-3.95159E-05
-0.445242559	-3.95291E-05
-0.446221625	-3.9829E-05
-0.447217499	-3.99073E-05
-0.448219175	-4.01332E-05
-0.449223017	-3.99966E-05
-0.450228845	-4.02348E-05
-0.451230183	-4.04745E-05
-0.452236489	-4.03473E-05
-0.453251536	-4.04603E-05
-0.454245284	-4.07833E-05
-0.4552379	-4.10854E-05
-0.45623902	-4.0827E-05
-0.457239683	-4.12214E-05
-0.458243604	-4.13602E-05
-0.459241187	-4.13004E-05
-0.460237776	-4.12514E-05
-0.461228743	-4.13853E-05
-0.462233221	-4.18124E-05
-0.463222161	-4.20705E-05
-0.464233394	-4.20422E-05
-0.465246633	-4.2057E-05
-0.466236964	-4.23003E-05
-0.46723407	-4.23972E-05
-0.468241409	-4.26667E-05
-0.469234521	-4.26331E-05
-0.470233177	-4.27291E-05
-0.47125194	-4.26091E-05
-0.472241854	-4.25808E-05
-0.473237768	-4.28284E-05
-0.474241927	-4.28169E-05
-0.475226874	-4.30931E-05
-0.476243153	-4.30565E-05
-0.477241889	-4.30343E-05
-0.478233611	-4.31713E-05
-0.479252055	-4.34958E-05
-0.480220988	-4.33737E-05
-0.481224075	-4.33926E-05
-0.482241208	-4.34743E-05
-0.483231023	-4.37023E-05
-0.484227215	-4.39331E-05
-0.485222474	-4.36604E-05
-0.486235634	-4.40907E-05
-0.487209554	-4.40791E-05
-0.488212839	-4.42299E-05
-0.489200528	-4.46706E-05
-0.49020868	-4.46186E-05
-0.491231894	-4.45918E-05
-0.492204919	-4.48801E-05
-0.493224556	-4.55147E-05
-0.494231517	-4.54733E-05
-0.495236749	-4.54564E-05
-0.496238068	-4.54012E-05
-0.497224862	-4.55036E-05
-0.498228307	-4.567E-05
-0.499218499	-4.55303E-05
-0.500225301	-4.57057E-05
-0.501224712	-4.63574E-05
-0.50221697	-4.66214E-05
-0.503215527	-4.64647E-05
-0.504208262	-4.63982E-05
-0.50521568	-4.667E-05
-0.506199752	-4.65107E-05
-0.507215257	-4.68845E-05
-0.508201058	-4.71055E-05
-0.509195879	-4.73043E-05
-0.51020437	-4.74469E-05
-0.511209682	-4.75564E-05
-0.512210801	-4.75725E-05
-0.513210629	-4.73909E-05
-0.514201358	-4.76049E-05
-0.515204762	-4.78405E-05
-0.51620618	-4.79003E-05
-0.51720877	-4.77315E-05
-0.518216526	-4.79273E-05
-0.519208108	-4.80512E-05
-0.520201897	-4.80169E-05
-0.521212434	-4.80212E-05
-0.522208229	-4.79009E-05
-0.523194547	-4.81788E-05
-0.524222031	-4.87425E-05
-0.525081868	-4.90592E-05
-0.525754208	-4.88841E-05
